LCLid,datetime,energy(kWh/hh),temperature
MAC003826,2012-10-31 15:30:00, 1.289 ,11.39
MAC003826,2012-10-31 16:00:00, 0.345 ,11.39
MAC003826,2012-10-31 16:30:00, 0.218 ,11.34
MAC003826,2012-10-31 17:00:00, 0.195 ,11.34
MAC003826,2012-10-31 17:30:00, 0.424 ,11.37
MAC003826,2012-10-31 18:00:00, 0.528 ,11.37
MAC003826,2012-10-31 18:30:00, 0.376 ,11.26
MAC003826,2012-10-31 19:00:00, 0.413 ,11.26
MAC003826,2012-10-31 19:30:00, 0.458 ,10.87
MAC003826,2012-10-31 20:00:00, 0.239 ,10.87
MAC003826,2012-10-31 20:30:00, 0.263 ,10.93
MAC003826,2012-10-31 21:00:00, 0.244 ,10.93
MAC003826,2012-10-31 21:30:00, 0.227 ,10.93
MAC003826,2012-10-31 22:00:00, 0.241 ,10.93
MAC003826,2012-10-31 22:30:00, 0.195 ,11.39
MAC003826,2012-10-31 23:00:00, 0.198 ,11.39
MAC003826,2012-10-31 23:30:00, 0.186 ,11.46
MAC003826,2012-11-01 00:00:00, 0.157 ,11.46
MAC003826,2012-11-01 00:30:00, 0.181 ,10.72
MAC003826,2012-11-01 01:00:00, 0.166 ,10.72
MAC003826,2012-11-01 01:30:00, 0.189 ,8.69
MAC003826,2012-11-01 02:00:00, 0.144 ,8.69
MAC003826,2012-11-01 02:30:00, 0.087 ,8.16
MAC003826,2012-11-01 03:00:00, 0.32 ,8.16
MAC003826,2012-11-01 03:30:00, 0.304 ,7.57
MAC003826,2012-11-01 04:00:00, 0.067 ,7.57
MAC003826,2012-11-01 04:30:00, 0.071 ,7.15
MAC003826,2012-11-01 05:00:00, 0.096 ,7.15
MAC003826,2012-11-01 05:30:00, 0.066 ,7.05
MAC003826,2012-11-01 06:00:00, 0.076 ,7.05
MAC003826,2012-11-01 06:30:00, 0.255 ,6.97
MAC003826,2012-11-01 07:00:00, 0.191 ,6.97
MAC003826,2012-11-01 07:30:00, 0.142 ,6.85
MAC003826,2012-11-01 08:00:00, 0.165 ,6.85
MAC003826,2012-11-01 08:30:00, 0.68 ,7.56
MAC003826,2012-11-01 09:00:00, 0.278 ,7.56
MAC003826,2012-11-01 09:30:00, 0.646 ,7.68
MAC003826,2012-11-01 10:00:00, 0.44 ,7.68
MAC003826,2012-11-01 10:30:00, 0.337 ,8.61
MAC003826,2012-11-01 11:00:00, 0.349 ,8.61
MAC003826,2012-11-01 11:30:00, 0.136 ,9.42
MAC003826,2012-11-01 12:00:00, 0.097 ,9.42
MAC003826,2012-11-01 12:30:00, 0.065 ,8.93
MAC003826,2012-11-01 13:00:00, 0.065 ,8.93
MAC003826,2012-11-01 13:30:00, 0.29 ,8.22
MAC003826,2012-11-01 14:00:00, 0.123 ,8.22
MAC003826,2012-11-01 14:30:00, 0.118 ,8.28
MAC003826,2012-11-01 15:00:00, 0.131 ,8.28
MAC003826,2012-11-01 15:30:00, 0.138 ,7.95
MAC003826,2012-11-01 16:00:00, 0.258 ,7.95
MAC003826,2012-11-01 16:30:00, 0.196 ,6.98
MAC003826,2012-11-01 17:00:00, 0.356 ,6.98
MAC003826,2012-11-01 17:30:00, 0.259 ,6.35
MAC003826,2012-11-01 18:00:00, 0.311 ,6.35
MAC003826,2012-11-01 18:30:00, 0.289 ,6.19
MAC003826,2012-11-01 19:00:00, 0.314 ,6.19
MAC003826,2012-11-01 19:30:00, 0.39 ,5.23
MAC003826,2012-11-01 20:00:00, 1.307 ,5.23
MAC003826,2012-11-01 20:30:00, 0.209 ,4.64
MAC003826,2012-11-01 21:00:00, 0.224 ,4.64
MAC003826,2012-11-01 21:30:00, 0.315 ,4.2
MAC003826,2012-11-01 22:00:00, 0.28 ,4.2
MAC003826,2012-11-01 22:30:00, 0.284 ,4.34
MAC003826,2012-11-01 23:00:00, 0.249 ,4.34
MAC003826,2012-11-01 23:30:00, 0.218 ,5.25
MAC003826,2012-11-02 00:00:00, 0.219 ,5.25
MAC003826,2012-11-02 00:30:00, 0.198 ,5.43
MAC003826,2012-11-02 01:00:00, 0.189 ,5.43
MAC003826,2012-11-02 01:30:00, 0.216 ,5.87
MAC003826,2012-11-02 02:00:00, 0.144 ,5.87
MAC003826,2012-11-02 02:30:00, 0.11 ,6.08
MAC003826,2012-11-02 03:00:00, 0.097 ,6.08
MAC003826,2012-11-02 03:30:00, 0.361 ,6.25
MAC003826,2012-11-02 04:00:00, 0.285 ,6.25
MAC003826,2012-11-02 04:30:00, 0.114 ,5.39
MAC003826,2012-11-02 05:00:00, 0.064 ,5.39
MAC003826,2012-11-02 05:30:00, 0.093 ,4.83
MAC003826,2012-11-02 06:00:00, 0.064 ,4.83
MAC003826,2012-11-02 06:30:00, 0.106 ,5.09
MAC003826,2012-11-02 07:00:00, 0.147 ,5.09
MAC003826,2012-11-02 07:30:00, 0.1 ,5.04
MAC003826,2012-11-02 08:00:00, 0.275 ,5.04
MAC003826,2012-11-02 08:30:00, 0.114 ,6.93
MAC003826,2012-11-02 09:00:00, 0.063 ,6.93
MAC003826,2012-11-02 09:30:00, 0.063 ,8.89
MAC003826,2012-11-02 10:00:00, 0.092 ,8.89
MAC003826,2012-11-02 10:30:00, 0.138 ,9.52
MAC003826,2012-11-02 11:00:00, 0.109 ,9.52
MAC003826,2012-11-02 11:30:00, 0.096 ,9.76
MAC003826,2012-11-02 12:00:00, 0.063 ,9.76
MAC003826,2012-11-02 12:30:00, 0.101 ,9.78
MAC003826,2012-11-02 13:00:00, 0.154 ,9.78
MAC003826,2012-11-02 13:30:00, 0.143 ,9.54
MAC003826,2012-11-02 14:00:00, 0.102 ,9.54
MAC003826,2012-11-02 14:30:00, 0.192 ,9.14
MAC003826,2012-11-02 15:00:00, 0.107 ,9.14
MAC003826,2012-11-02 15:30:00, 0.297 ,8.07
MAC003826,2012-11-02 16:00:00, 0.456 ,8.07
MAC003826,2012-11-02 16:30:00, 0.201 ,7.33
MAC003826,2012-11-02 17:00:00, 0.161 ,7.33
MAC003826,2012-11-02 17:30:00, 0.21 ,6.75
MAC003826,2012-11-02 18:00:00, 0.367 ,6.75
MAC003826,2012-11-02 18:30:00, 0.268 ,6.25
MAC003826,2012-11-02 19:00:00, 0.873 ,6.25
MAC003826,2012-11-02 19:30:00, 0.381 ,6.05
MAC003826,2012-11-02 20:00:00, 0.58 ,6.05
MAC003826,2012-11-02 20:30:00, 0.699 ,5.53
MAC003826,2012-11-02 21:00:00, 0.241 ,5.53
MAC003826,2012-11-02 21:30:00, 0.189 ,5.1
MAC003826,2012-11-02 22:00:00, 0.178 ,5.1
MAC003826,2012-11-02 22:30:00, 0.216 ,4.61
MAC003826,2012-11-02 23:00:00, 0.151 ,4.61
MAC003826,2012-11-02 23:30:00, 0.24 ,4.07
MAC003826,2012-11-03 00:00:00, 0.166 ,4.07
MAC003826,2012-11-03 00:30:00, 0.204 ,4.31
MAC003826,2012-11-03 01:00:00, 0.17 ,4.31
MAC003826,2012-11-03 01:30:00, 0.14 ,3.51
MAC003826,2012-11-03 02:00:00, 0.181 ,3.51
MAC003826,2012-11-03 02:30:00, 0.142 ,3.22
MAC003826,2012-11-03 03:00:00, 0.104 ,3.22
MAC003826,2012-11-03 03:30:00, 0.127 ,3.28
MAC003826,2012-11-03 04:00:00, 0.111 ,3.28
MAC003826,2012-11-03 04:30:00, 0.109 ,4.13
MAC003826,2012-11-03 05:00:00, 0.132 ,4.13
MAC003826,2012-11-03 05:30:00, 0.3 ,5.26
MAC003826,2012-11-03 06:00:00, 0.19 ,5.26
MAC003826,2012-11-03 06:30:00, 0.126 ,5.95
MAC003826,2012-11-03 07:00:00, 0.102 ,5.95
MAC003826,2012-11-03 07:30:00, 0.069 ,5.81
MAC003826,2012-11-03 08:00:00, 0.095 ,5.81
MAC003826,2012-11-03 08:30:00, 0.143 ,6.94
MAC003826,2012-11-03 09:00:00, 0.09 ,6.94
MAC003826,2012-11-03 09:30:00, 0.097 ,8.61
MAC003826,2012-11-03 10:00:00, 0.065 ,8.61
MAC003826,2012-11-03 10:30:00, 0.145 ,8.99
MAC003826,2012-11-03 11:00:00, 0.161 ,8.99
MAC003826,2012-11-03 11:30:00, 0.065 ,9.45
MAC003826,2012-11-03 12:00:00, 0.067 ,9.45
MAC003826,2012-11-03 12:30:00, 0.096 ,9.25
MAC003826,2012-11-03 13:00:00, 0.064 ,9.25
MAC003826,2012-11-03 13:30:00, 0.066 ,9.23
MAC003826,2012-11-03 14:00:00, 0.228 ,9.23
MAC003826,2012-11-03 14:30:00, 0.401 ,8.67
MAC003826,2012-11-03 15:00:00, 0.162 ,8.67
MAC003826,2012-11-03 15:30:00, 0.211 ,7.97
MAC003826,2012-11-03 16:00:00, 0.333 ,7.97
MAC003826,2012-11-03 16:30:00, 1.188 ,7.77
MAC003826,2012-11-03 17:00:00, 0.565 ,7.77
MAC003826,2012-11-03 17:30:00, 0.44 ,6.56
MAC003826,2012-11-03 18:00:00, 0.313 ,6.56
MAC003826,2012-11-03 18:30:00, 0.365 ,6.67
MAC003826,2012-11-03 19:00:00, 0.36 ,6.67
MAC003826,2012-11-03 19:30:00, 0.127 ,6.28
MAC003826,2012-11-03 20:00:00, 0.11 ,6.28
MAC003826,2012-11-03 20:30:00, 0.102 ,5.56
MAC003826,2012-11-03 21:00:00, 0.163 ,5.56
MAC003826,2012-11-03 21:30:00, 0.147 ,4.94
MAC003826,2012-11-03 22:00:00, 0.102 ,4.94
MAC003826,2012-11-03 22:30:00, 0.126 ,3.63
MAC003826,2012-11-03 23:00:00, 0.108 ,3.63
MAC003826,2012-11-03 23:30:00, 0.102 ,3.14
MAC003826,2012-11-04 00:00:00, 0.129 ,3.14
MAC003826,2012-11-04 00:30:00, 0.105 ,2.98
MAC003826,2012-11-04 01:00:00, 0.103 ,2.98
MAC003826,2012-11-04 01:30:00, 0.211 ,2.96
MAC003826,2012-11-04 02:00:00, 0.084 ,2.96
MAC003826,2012-11-04 02:30:00, 0.189 ,3.53
MAC003826,2012-11-04 03:00:00, 0.183 ,3.53
MAC003826,2012-11-04 03:30:00, 0.203 ,4.39
MAC003826,2012-11-04 04:00:00, 0.192 ,4.39
MAC003826,2012-11-04 04:30:00, 0.207 ,5.47
MAC003826,2012-11-04 05:00:00, 0.164 ,5.47
MAC003826,2012-11-04 05:30:00, 0.102 ,5.32
MAC003826,2012-11-04 06:00:00, 0.124 ,5.32
MAC003826,2012-11-04 06:30:00, 0.135 ,5.74
MAC003826,2012-11-04 07:00:00, 0.142 ,5.74
MAC003826,2012-11-04 07:30:00, 0.17 ,6.1
MAC003826,2012-11-04 08:00:00, 0.14 ,6.1
MAC003826,2012-11-04 08:30:00, 0.093 ,6.53
MAC003826,2012-11-04 09:00:00, 0.138 ,6.53
MAC003826,2012-11-04 09:30:00, 0.11 ,7.01
MAC003826,2012-11-04 10:00:00, 0.091 ,7.01
MAC003826,2012-11-04 10:30:00, 0.119 ,7.96
MAC003826,2012-11-04 11:00:00, 0.09 ,7.96
MAC003826,2012-11-04 11:30:00, 0.202 ,8.67
MAC003826,2012-11-04 12:00:00, 0.15 ,8.67
MAC003826,2012-11-04 12:30:00, 0.2 ,7.19
MAC003826,2012-11-04 13:00:00, 0.421 ,7.19
MAC003826,2012-11-04 13:30:00, 0.482 ,5.42
MAC003826,2012-11-04 14:00:00, 0.347 ,5.42
MAC003826,2012-11-04 14:30:00, 0.201 ,5.42
MAC003826,2012-11-04 15:00:00, 0.196 ,5.42
MAC003826,2012-11-04 15:30:00, 0.365 ,5.29
MAC003826,2012-11-04 16:00:00, 0.262 ,5.29
MAC003826,2012-11-04 16:30:00, 0.297 ,5.27
MAC003826,2012-11-04 17:00:00, 2.016 ,5.27
MAC003826,2012-11-04 17:30:00, 0.222 ,5.22
MAC003826,2012-11-04 18:00:00, 0.254 ,5.22
MAC003826,2012-11-04 18:30:00, 0.273 ,4.77
MAC003826,2012-11-04 19:00:00, 0.206 ,4.77
MAC003826,2012-11-04 19:30:00, 0.215 ,4.94
MAC003826,2012-11-04 20:00:00, 0.196 ,4.94
MAC003826,2012-11-04 20:30:00, 0.288 ,4.41
MAC003826,2012-11-04 21:00:00, 0.257 ,4.41
MAC003826,2012-11-04 21:30:00, 0.251 ,3.62
MAC003826,2012-11-04 22:00:00, 0.219 ,3.62
MAC003826,2012-11-04 22:30:00, 0.201 ,3.06
MAC003826,2012-11-04 23:00:00, 0.181 ,3.06
MAC003826,2012-11-04 23:30:00, 0.215 ,2.94
MAC003826,2012-11-05 00:00:00, 0.169 ,2.94
MAC003826,2012-11-05 00:30:00, 0.165 ,3.29
MAC003826,2012-11-05 01:00:00, 0.194 ,3.29
MAC003826,2012-11-05 01:30:00, 0.161 ,3.82
MAC003826,2012-11-05 02:00:00, 0.398 ,3.82
MAC003826,2012-11-05 02:30:00, 0.278 ,4.31
MAC003826,2012-11-05 03:00:00, 0.148 ,4.31
MAC003826,2012-11-05 03:30:00, 0.164 ,4.88
MAC003826,2012-11-05 04:00:00, 0.155 ,4.88
MAC003826,2012-11-05 04:30:00, 0.394 ,4.99
MAC003826,2012-11-05 05:00:00, 0.105 ,4.99
MAC003826,2012-11-05 05:30:00, 0.066 ,5.35
MAC003826,2012-11-05 06:00:00, 0.066 ,5.35
MAC003826,2012-11-05 06:30:00, 0.136 ,5.02
MAC003826,2012-11-05 07:00:00, 0.117 ,5.02
MAC003826,2012-11-05 07:30:00, 0.162 ,5.07
MAC003826,2012-11-05 08:00:00, 0.139 ,5.07
MAC003826,2012-11-05 08:30:00, 0.135 ,6.26
MAC003826,2012-11-05 09:00:00, 0.08 ,6.26
MAC003826,2012-11-05 09:30:00, 0.081 ,7.37
MAC003826,2012-11-05 10:00:00, 0.073 ,7.37
MAC003826,2012-11-05 10:30:00, 0.111 ,8.8
MAC003826,2012-11-05 11:00:00, 0.147 ,8.8
MAC003826,2012-11-05 11:30:00, 0.088 ,9.15
MAC003826,2012-11-05 12:00:00, 0.463 ,9.15
MAC003826,2012-11-05 12:30:00, 0.212 ,9.19
MAC003826,2012-11-05 13:00:00, 0.265 ,9.19
MAC003826,2012-11-05 13:30:00, 1.017 ,9.16
MAC003826,2012-11-05 14:00:00, 0.23 ,9.16
MAC003826,2012-11-05 14:30:00, 0.166 ,9.03
MAC003826,2012-11-05 15:00:00, 0.144 ,9.03
MAC003826,2012-11-05 15:30:00, 0.112 ,8.27
MAC003826,2012-11-05 16:00:00, 0.351 ,8.27
MAC003826,2012-11-05 16:30:00, 0.181 ,7.49
MAC003826,2012-11-05 17:00:00, 0.176 ,7.49
MAC003826,2012-11-05 17:30:00, 0.2 ,6.86
MAC003826,2012-11-05 18:00:00, 0.168 ,6.86
MAC003826,2012-11-05 18:30:00, 0.882 ,6.01
MAC003826,2012-11-05 19:00:00, 0.614 ,6.01
MAC003826,2012-11-05 19:30:00, 0.17 ,5.51
MAC003826,2012-11-05 20:00:00, 0.181 ,5.51
MAC003826,2012-11-05 20:30:00, 0.694 ,5.77
MAC003826,2012-11-05 21:00:00, 0.472 ,5.77
MAC003826,2012-11-05 21:30:00, 0.954 ,4.94
MAC003826,2012-11-05 22:00:00, 0.673 ,4.94
MAC003826,2012-11-05 22:30:00, 0.349 ,4.31
MAC003826,2012-11-05 23:00:00, 0.325 ,4.31
MAC003826,2012-11-05 23:30:00, 0.312 ,3.46
MAC003826,2012-11-06 00:00:00, 0.257 ,3.46
MAC003826,2012-11-06 00:30:00, 0.271 ,2.67
MAC003826,2012-11-06 01:00:00, 0.229 ,2.67
MAC003826,2012-11-06 01:30:00, 0.228 ,2.02
MAC003826,2012-11-06 02:00:00, 0.245 ,2.02
MAC003826,2012-11-06 02:30:00, 0.269 ,1.56
MAC003826,2012-11-06 03:00:00, 0.549 ,1.56
MAC003826,2012-11-06 03:30:00, 0.308 ,1.08
MAC003826,2012-11-06 04:00:00, 0.19 ,1.08
MAC003826,2012-11-06 04:30:00, 0.162 ,0.99
MAC003826,2012-11-06 05:00:00, 0.078 ,0.99
MAC003826,2012-11-06 05:30:00, 0.066 ,0.92
MAC003826,2012-11-06 06:00:00, 0.086 ,0.92
MAC003826,2012-11-06 06:30:00, 0.311 ,1.42
MAC003826,2012-11-06 07:00:00, 0.131 ,1.42
MAC003826,2012-11-06 07:30:00, 0.122 ,1.69
MAC003826,2012-11-06 08:00:00, 0.067 ,1.69
MAC003826,2012-11-06 08:30:00, 0.065 ,3.27
MAC003826,2012-11-06 09:00:00, 0.09 ,3.27
MAC003826,2012-11-06 09:30:00, 0.179 ,5.78
MAC003826,2012-11-06 10:00:00, 0.065 ,5.78
MAC003826,2012-11-06 10:30:00, 0.106 ,7.69
MAC003826,2012-11-06 11:00:00, 0.104 ,7.69
MAC003826,2012-11-06 11:30:00, 0.156 ,9.16
MAC003826,2012-11-06 12:00:00, 0.142 ,9.16
MAC003826,2012-11-06 12:30:00, 0.111 ,9.37
MAC003826,2012-11-06 13:00:00, 0.119 ,9.37
MAC003826,2012-11-06 13:30:00, 0.185 ,9.67
MAC003826,2012-11-06 14:00:00, 0.107 ,9.67
MAC003826,2012-11-06 14:30:00, 0.203 ,9.53
MAC003826,2012-11-06 15:00:00, 0.334 ,9.53
MAC003826,2012-11-06 15:30:00, 1.068 ,9.04
MAC003826,2012-11-06 16:00:00, 0.183 ,9.04
MAC003826,2012-11-06 16:30:00, 0.14 ,8.65
MAC003826,2012-11-06 17:00:00, 0.343 ,8.65
MAC003826,2012-11-06 17:30:00, 0.271 ,8.77
MAC003826,2012-11-06 18:00:00, 0.675 ,8.77
MAC003826,2012-11-06 18:30:00, 0.222 ,9.29
MAC003826,2012-11-06 19:00:00, 0.17 ,9.29
MAC003826,2012-11-06 19:30:00, 0.203 ,9.23
MAC003826,2012-11-06 20:00:00, 0.22 ,9.23
MAC003826,2012-11-06 20:30:00, 0.221 ,9.12
MAC003826,2012-11-06 21:00:00, 0.181 ,9.12
MAC003826,2012-11-06 21:30:00, 0.214 ,8.76
MAC003826,2012-11-06 22:00:00, 0.201 ,8.76
MAC003826,2012-11-06 22:30:00, 0.146 ,8.78
MAC003826,2012-11-06 23:00:00, 0.191 ,8.78
MAC003826,2012-11-06 23:30:00, 0.193 ,8.71
MAC003826,2012-11-07 00:00:00, 0.17 ,8.71
MAC003826,2012-11-07 00:30:00, 0.185 ,8.17
MAC003826,2012-11-07 01:00:00, 0.222 ,8.17
MAC003826,2012-11-07 01:30:00, 0.199 ,7.64
MAC003826,2012-11-07 02:00:00, 0.446 ,7.64
MAC003826,2012-11-07 02:30:00, 0.231 ,7.02
MAC003826,2012-11-07 03:00:00, 0.075 ,7.02
MAC003826,2012-11-07 03:30:00, 0.074 ,6.48
MAC003826,2012-11-07 04:00:00, 0.092 ,6.48
MAC003826,2012-11-07 04:30:00, 0.066 ,5.58
MAC003826,2012-11-07 05:00:00, 0.076 ,5.58
MAC003826,2012-11-07 05:30:00, 0.245 ,5.42
MAC003826,2012-11-07 06:00:00, 0.217 ,5.42
MAC003826,2012-11-07 06:30:00, 0.126 ,4.97
MAC003826,2012-11-07 07:00:00, 0.129 ,4.97
MAC003826,2012-11-07 07:30:00, 0.11 ,5.59
MAC003826,2012-11-07 08:00:00, 0.131 ,5.59
MAC003826,2012-11-07 08:30:00, 0.092 ,6.76
MAC003826,2012-11-07 09:00:00, 0.157 ,6.76
MAC003826,2012-11-07 09:30:00, 0.111 ,8.27
MAC003826,2012-11-07 10:00:00, 0.072 ,8.27
MAC003826,2012-11-07 10:30:00, 0.065 ,9.93
MAC003826,2012-11-07 11:00:00, 0.097 ,9.93
MAC003826,2012-11-07 11:30:00, 0.501 ,9.32
MAC003826,2012-11-07 12:00:00, 0.212 ,9.32
MAC003826,2012-11-07 12:30:00, 0.093 ,9.41
MAC003826,2012-11-07 13:00:00, 0.059 ,9.41
MAC003826,2012-11-07 13:30:00, 0.063 ,9.43
MAC003826,2012-11-07 14:00:00, 0.089 ,9.43
MAC003826,2012-11-07 14:30:00, 0.06 ,9.74
MAC003826,2012-11-07 15:00:00, 0.068 ,9.74
MAC003826,2012-11-07 15:30:00, 0.128 ,9.61
MAC003826,2012-11-07 16:00:00, 0.109 ,9.61
MAC003826,2012-11-07 16:30:00, 0.117 ,9.28
MAC003826,2012-11-07 17:00:00, 0.125 ,9.28
MAC003826,2012-11-07 17:30:00, 0.283 ,8.57
MAC003826,2012-11-07 18:00:00, 0.477 ,8.57
MAC003826,2012-11-07 18:30:00, 0.389 ,8.24
MAC003826,2012-11-07 19:00:00, 0.769 ,8.24
MAC003826,2012-11-07 19:30:00, 0.99 ,8.57
MAC003826,2012-11-07 20:00:00, 0.696 ,8.57
MAC003826,2012-11-07 20:30:00, 0.174 ,9.06
MAC003826,2012-11-07 21:00:00, 0.179 ,9.06
MAC003826,2012-11-07 21:30:00, 0.246 ,9.27
MAC003826,2012-11-07 22:00:00, 0.163 ,9.27
MAC003826,2012-11-07 22:30:00, 0.21 ,9.23
MAC003826,2012-11-07 23:00:00, 0.16 ,9.23
MAC003826,2012-11-07 23:30:00, 0.245 ,8.69
MAC003826,2012-11-08 00:00:00, 0.575 ,8.69
MAC003826,2012-11-08 00:30:00, 0.447 ,8.96
MAC003826,2012-11-08 01:00:00, 0.41 ,8.96
MAC003826,2012-11-08 01:30:00, 0.292 ,8.59
MAC003826,2012-11-08 02:00:00, 0.461 ,8.59
MAC003826,2012-11-08 02:30:00, 0.12 ,7.82
MAC003826,2012-11-08 03:00:00, 0.822 ,7.82
MAC003826,2012-11-08 03:30:00, 0.074 ,7.81
MAC003826,2012-11-08 04:00:00, 0.089 ,7.81
MAC003826,2012-11-08 04:30:00, 0.078 ,8.3
MAC003826,2012-11-08 05:00:00, 0.067 ,8.3
MAC003826,2012-11-08 05:30:00, 0.095 ,8.68
MAC003826,2012-11-08 06:00:00, 0.071 ,8.68
MAC003826,2012-11-08 06:30:00, 0.096 ,8.66
MAC003826,2012-11-08 07:00:00, 0.367 ,8.66
MAC003826,2012-11-08 07:30:00, 0.072 ,9.08
MAC003826,2012-11-08 08:00:00, 0.095 ,9.08
MAC003826,2012-11-08 08:30:00, 0.115 ,9.36
MAC003826,2012-11-08 09:00:00, 0.066 ,9.36
MAC003826,2012-11-08 09:30:00, 0.22 ,10.39
MAC003826,2012-11-08 10:00:00, 0.113 ,10.39
MAC003826,2012-11-08 10:30:00, 0.087 ,12.18
MAC003826,2012-11-08 11:00:00, 0.126 ,12.18
MAC003826,2012-11-08 11:30:00, 0.122 ,12.34
MAC003826,2012-11-08 12:00:00, 0.109 ,12.34
MAC003826,2012-11-08 12:30:00, 0.134 ,11.98
MAC003826,2012-11-08 13:00:00, 0.199 ,11.98
MAC003826,2012-11-08 13:30:00, 0.713 ,12.01
MAC003826,2012-11-08 14:00:00, 0.763 ,12.01
MAC003826,2012-11-08 14:30:00, 0.131 ,11.54
MAC003826,2012-11-08 15:00:00, 0.108 ,11.54
MAC003826,2012-11-08 15:30:00, 0.254 ,11.3
MAC003826,2012-11-08 16:00:00, 0.189 ,11.3
MAC003826,2012-11-08 16:30:00, 0.144 ,11.16
MAC003826,2012-11-08 17:00:00, 0.191 ,11.16
MAC003826,2012-11-08 17:30:00, 0.174 ,10.56
MAC003826,2012-11-08 18:00:00, 0.141 ,10.56
MAC003826,2012-11-08 18:30:00, 0.318 ,9.72
MAC003826,2012-11-08 19:00:00, 0.187 ,9.72
MAC003826,2012-11-08 19:30:00, 0.258 ,8.81
MAC003826,2012-11-08 20:00:00, 0.223 ,8.81
MAC003826,2012-11-08 20:30:00, 0.219 ,9.61
MAC003826,2012-11-08 21:00:00, 0.311 ,9.61
MAC003826,2012-11-08 21:30:00, 0.208 ,9.56
MAC003826,2012-11-08 22:00:00, 0.211 ,9.56
MAC003826,2012-11-08 22:30:00, 0.223 ,9.48
MAC003826,2012-11-08 23:00:00, 0.156 ,9.48
MAC003826,2012-11-08 23:30:00, 0.141 ,8.62
MAC003826,2012-11-09 00:00:00, 0.16 ,8.62
MAC003826,2012-11-09 00:30:00, 0.105 ,8.58
MAC003826,2012-11-09 01:00:00, 0.099 ,8.58
MAC003826,2012-11-09 01:30:00, 0.135 ,8.52
MAC003826,2012-11-09 02:00:00, 0.099 ,8.52
MAC003826,2012-11-09 02:30:00, 0.106 ,8.13
MAC003826,2012-11-09 03:00:00, 0.262 ,8.13
MAC003826,2012-11-09 03:30:00, 0.244 ,8.53
MAC003826,2012-11-09 04:00:00, 0.103 ,8.53
MAC003826,2012-11-09 04:30:00, 0.1 ,8.47
MAC003826,2012-11-09 05:00:00, 0.084 ,8.47
MAC003826,2012-11-09 05:30:00, 0.307 ,8.54
MAC003826,2012-11-09 06:00:00, 0.242 ,8.54
MAC003826,2012-11-09 06:30:00, 0.117 ,8.23
MAC003826,2012-11-09 07:00:00, 0.168 ,8.23
MAC003826,2012-11-09 07:30:00, 0.119 ,8.63
MAC003826,2012-11-09 08:00:00, 0.083 ,8.63
MAC003826,2012-11-09 08:30:00, 0.118 ,9.31
MAC003826,2012-11-09 09:00:00, 0.143 ,9.31
MAC003826,2012-11-09 09:30:00, 0.17 ,10.59
MAC003826,2012-11-09 10:00:00, 0.598 ,10.59
MAC003826,2012-11-09 10:30:00, 0.118 ,11.24
MAC003826,2012-11-09 11:00:00, 0.098 ,11.24
MAC003826,2012-11-09 11:30:00, 0.621 ,10.78
MAC003826,2012-11-09 12:00:00, 0.159 ,10.78
MAC003826,2012-11-09 12:30:00, 0.079 ,11.0
MAC003826,2012-11-09 13:00:00, 0.074 ,11.0
MAC003826,2012-11-09 13:30:00, 0.061 ,11.27
MAC003826,2012-11-09 14:00:00, 0.085 ,11.27
MAC003826,2012-11-09 14:30:00, 0.653 ,11.18
MAC003826,2012-11-09 15:00:00, 1.016 ,11.18
MAC003826,2012-11-09 15:30:00, 0.621 ,10.5
MAC003826,2012-11-09 16:00:00, 0.622 ,10.5
MAC003826,2012-11-09 16:30:00, 0.477 ,9.58
MAC003826,2012-11-09 17:00:00, 0.709 ,9.58
MAC003826,2012-11-09 17:30:00, 0.412 ,9.02
MAC003826,2012-11-09 18:00:00, 0.246 ,9.02
MAC003826,2012-11-09 18:30:00, 0.132 ,9.01
MAC003826,2012-11-09 19:00:00, 0.166 ,9.01
MAC003826,2012-11-09 19:30:00, 0.22 ,8.94
MAC003826,2012-11-09 20:00:00, 0.151 ,8.94
MAC003826,2012-11-09 20:30:00, 0.141 ,9.0
MAC003826,2012-11-09 21:00:00, 0.23 ,9.0
MAC003826,2012-11-09 21:30:00, 0.213 ,9.03
MAC003826,2012-11-09 22:00:00, 0.16 ,9.03
MAC003826,2012-11-09 22:30:00, 0.224 ,9.12
MAC003826,2012-11-09 23:00:00, 0.14 ,9.12
MAC003826,2012-11-09 23:30:00, 0.16 ,9.16
MAC003826,2012-11-10 00:00:00, 0.221 ,9.16
MAC003826,2012-11-10 00:30:00, 0.14 ,9.29
MAC003826,2012-11-10 01:00:00, 0.187 ,9.29
MAC003826,2012-11-10 01:30:00, 0.137 ,9.74
MAC003826,2012-11-10 02:00:00, 0.101 ,9.74
MAC003826,2012-11-10 02:30:00, 0.126 ,9.78
MAC003826,2012-11-10 03:00:00, 0.086 ,9.78
MAC003826,2012-11-10 03:30:00, 0.202 ,10.31
MAC003826,2012-11-10 04:00:00, 0.2 ,10.31
MAC003826,2012-11-10 04:30:00, 0.104 ,10.26
MAC003826,2012-11-10 05:00:00, 0.062 ,10.26
MAC003826,2012-11-10 05:30:00, 0.095 ,10.14
MAC003826,2012-11-10 06:00:00, 0.061 ,10.14
MAC003826,2012-11-10 06:30:00, 0.341 ,9.26
MAC003826,2012-11-10 07:00:00, 0.168 ,9.26
MAC003826,2012-11-10 07:30:00, 0.067 ,8.8
