LCLid,datetime,energy(kWh/hh),temperature
MAC003826,2012-10-25 06:00:00,0.266,12.97
MAC003826,2012-10-25 06:30:00,0.347,12.94
MAC003826,2012-10-25 07:00:00,0.159,12.94
MAC003826,2012-10-25 07:30:00,0.077,13.28
MAC003826,2012-10-25 08:00:00,0.06,13.28
MAC003826,2012-10-25 08:30:00,0.093,12.89
MAC003826,2012-10-25 09:00:00,0.06,12.89
MAC003826,2012-10-25 09:30:00,0.063,12.51
MAC003826,2012-10-25 10:00:00,0.089,12.51
MAC003826,2012-10-25 10:30:00,0.06,12.51
MAC003826,2012-10-25 11:00:00,0.07,12.51
MAC003844,2012-10-24 08:00:00,0.351,13.54
MAC003844,2012-10-24 08:30:00,1.104,14.08
MAC003844,2012-10-24 09:00:00,0.258,14.08
MAC003844,2012-10-24 09:30:00,0.838,14.59
MAC003844,2012-10-24 10:00:00,0.065,14.59
MAC003844,2012-10-24 10:30:00,0.097,14.91
MAC003844,2012-10-24 11:00:00,0.115,14.91
MAC003844,2012-10-24 11:30:00,0.101,15.18
MAC003844,2012-10-24 12:00:00,0.081,15.18
MAC003844,2012-10-24 12:30:00,0.077,15.7
MAC003844,2012-10-24 13:00:00,0.067,15.7
MAC003844,2012-10-24 13:30:00,0.06,16.18
MAC003844,2012-10-24 14:00:00,0.071,16.18
MAC003844,2012-10-24 14:30:00,0.112,16.1
MAC003844,2012-10-24 15:00:00,0.107,16.1
MAC003844,2012-10-24 15:30:00,0.092,15.53
MAC003844,2012-10-24 16:00:00,0.073,15.53
MAC003844,2012-10-24 16:30:00,0.075,14.81
MAC003844,2012-10-24 17:00:00,0.058,14.81
MAC003844,2012-10-24 17:30:00,0.057,14.01
MAC003844,2012-10-24 18:00:00,0.085,14.01
MAC003844,2012-10-24 18:30:00,0.12,14.0
MAC003844,2012-10-24 19:00:00,0.453,14.0
MAC003844,2012-10-24 19:30:00,0.455,13.98
MAC003844,2012-10-24 20:00:00,0.464,13.98
MAC003844,2012-10-24 20:30:00,0.428,13.99
MAC003844,2012-10-24 21:00:00,0.413,13.99
MAC003844,2012-10-24 21:30:00,0.605,13.92
MAC003844,2012-10-24 22:00:00,0.446,13.92
MAC003844,2012-10-24 22:30:00,0.383,13.6
MAC003844,2012-10-24 23:00:00,0.306,13.6
MAC003844,2012-10-24 23:30:00,0.121,13.58
MAC003844,2012-10-25 00:00:00,0.089,13.58
MAC003844,2012-10-25 00:30:00,0.053,13.61
MAC003844,2012-10-25 01:00:00,0.066,13.61
MAC003844,2012-10-25 01:30:00,0.072,13.21
MAC003844,2012-10-25 02:00:00,0.054,13.21
MAC003844,2012-10-25 02:30:00,0.084,13.13
MAC003844,2012-10-25 03:00:00,0.117,13.13
MAC003844,2012-10-25 03:30:00,0.105,13.1
MAC003844,2012-10-25 04:00:00,0.055,13.1
MAC003844,2012-10-25 04:30:00,0.066,13.06
MAC003844,2012-10-25 05:00:00,0.074,13.06
MAC003844,2012-10-25 05:30:00,0.097,12.97
MAC003844,2012-10-25 06:00:00,0.087,12.97
MAC003844,2012-10-25 06:30:00,0.412,12.94
MAC003844,2012-10-25 07:00:00,0.632,12.94
MAC003844,2012-10-25 07:30:00,0.571,13.28
MAC003844,2012-10-25 08:00:00,0.344,13.28
MAC003844,2012-10-25 08:30:00,0.083,12.89
MAC003844,2012-10-25 09:00:00,0.058,12.89
MAC003844,2012-10-25 09:30:00,0.069,12.51
MAC003844,2012-10-25 10:00:00,0.078,12.51
MAC003844,2012-10-25 10:30:00,0.086,12.51
MAC003844,2012-10-25 11:00:00,0.106,12.51
MAC003844,2012-10-25 11:30:00,0.119,12.48
MAC003844,2012-10-25 12:00:00,0.08,12.48
MAC003844,2012-10-25 12:30:00,0.058,12.91
MAC003844,2012-10-25 13:00:00,0.073,12.91
MAC003844,2012-10-25 13:30:00,0.079,12.89
MAC003844,2012-10-25 14:00:00,0.059,12.89
MAC003844,2012-10-25 14:30:00,0.133,12.78
MAC003844,2012-10-25 15:00:00,0.155,12.78
MAC003844,2012-10-25 15:30:00,0.13,12.29
MAC003844,2012-10-25 16:00:00,0.093,12.29
MAC003844,2012-10-25 16:30:00,0.105,12.23
MAC003844,2012-10-25 17:00:00,0.102,12.23
MAC003844,2012-10-25 17:30:00,0.07,11.24
MAC003844,2012-10-25 18:00:00,0.208,11.24
MAC003844,2012-10-25 18:30:00,0.819,10.6
MAC003844,2012-10-25 19:00:00,1.161,10.6
MAC003844,2012-10-25 19:30:00,0.485,10.15
MAC003844,2012-10-25 20:00:00,0.529,10.15
MAC003844,2012-10-25 20:30:00,0.48,10.16
MAC003844,2012-10-25 21:00:00,0.516,10.16
MAC003844,2012-10-25 21:30:00,0.309,10.09
MAC003844,2012-10-25 22:00:00,0.271,10.09
MAC003844,2012-10-25 22:30:00,0.156,10.11
MAC003844,2012-10-25 23:00:00,0.118,10.11
MAC003844,2012-10-25 23:30:00,0.098,9.74
MAC003844,2012-10-26 00:00:00,0.055,9.74
MAC003844,2012-10-26 00:30:00,0.075,9.71
MAC003844,2012-10-26 01:00:00,0.061,9.71
MAC003844,2012-10-26 01:30:00,0.052,9.64
MAC003844,2012-10-26 02:00:00,0.078,9.64
MAC003844,2012-10-26 02:30:00,0.117,9.14
MAC003844,2012-10-26 03:00:00,0.095,9.14
MAC003844,2012-10-26 03:30:00,0.084,9.1
MAC003844,2012-10-26 04:00:00,0.073,9.1
MAC003844,2012-10-26 04:30:00,0.057,8.62
MAC003844,2012-10-26 05:00:00,0.054,8.62
MAC003844,2012-10-26 05:30:00,0.16,8.96
MAC003844,2012-10-26 06:00:00,0.561,8.96
MAC003844,2012-10-26 06:30:00,0.413,8.5
MAC003844,2012-10-26 07:00:00,0.41,8.5
MAC003844,2012-10-26 07:30:00,0.397,8.62
MAC003844,2012-10-26 08:00:00,0.104,8.62
MAC003844,2012-10-26 08:30:00,0.061,8.51
MAC003844,2012-10-26 09:00:00,0.078,8.51
MAC003844,2012-10-26 09:30:00,0.067,8.39
MAC003851,2012-10-24 10:00:00,0.186,14.59
MAC003851,2012-10-24 10:30:00,0.113,14.91
MAC003851,2012-10-24 11:00:00,0.156,14.91
MAC003851,2012-10-24 11:30:00,0.129,15.18
MAC003851,2012-10-24 12:00:00,0.163,15.18
MAC003851,2012-10-24 12:30:00,0.387,15.7
MAC003851,2012-10-24 13:00:00,0.984,15.7
MAC003851,2012-10-24 13:30:00,0.912,16.18
MAC003851,2012-10-24 14:00:00,0.322,16.18
MAC003851,2012-10-24 14:30:00,0.315,16.1
MAC003851,2012-10-24 15:00:00,0.172,16.1
MAC003851,2012-10-24 15:30:00,0.112,15.53
MAC003851,2012-10-24 16:00:00,0.111,15.53
MAC003851,2012-10-24 16:30:00,0.18,14.81
MAC003851,2012-10-24 17:00:00,1.069,14.81
MAC003851,2012-10-24 17:30:00,1.028,14.01
MAC003851,2012-10-24 18:00:00,0.692,14.01
MAC003851,2012-10-24 18:30:00,0.622,14.0
MAC003851,2012-10-24 19:00:00,0.658,14.0
MAC003851,2012-10-24 19:30:00,0.523,13.98
MAC003851,2012-10-24 20:00:00,0.52,13.98
MAC003851,2012-10-24 20:30:00,0.507,13.99
MAC003851,2012-10-24 21:00:00,0.544,13.99
MAC003851,2012-10-24 21:30:00,0.668,13.92
MAC003851,2012-10-24 22:00:00,0.201,13.92
MAC003851,2012-10-24 22:30:00,0.093,13.6
MAC003851,2012-10-24 23:00:00,0.116,13.6
MAC003851,2012-10-24 23:30:00,0.131,13.58
MAC003851,2012-10-25 00:00:00,0.107,13.58
MAC003851,2012-10-25 00:30:00,0.093,13.61
MAC003851,2012-10-25 01:00:00,0.105,13.61
MAC003851,2012-10-25 01:30:00,0.123,13.21
MAC003851,2012-10-25 02:00:00,0.105,13.21
MAC003851,2012-10-25 02:30:00,0.101,13.13
MAC003851,2012-10-25 03:00:00,0.093,13.13
MAC003851,2012-10-25 03:30:00,0.138,13.1
MAC003851,2012-10-25 04:00:00,0.106,13.1
MAC003851,2012-10-25 04:30:00,0.104,13.06
MAC003851,2012-10-25 05:00:00,0.163,13.06
MAC003851,2012-10-25 05:30:00,0.81,12.97
MAC003851,2012-10-25 06:00:00,0.659,12.97
MAC003851,2012-10-25 06:30:00,0.443,12.94
MAC003851,2012-10-25 07:00:00,0.147,12.94
MAC003851,2012-10-25 07:30:00,0.355,13.28
MAC003851,2012-10-25 08:00:00,0.316,13.28
MAC003851,2012-10-25 08:30:00,0.395,12.89
MAC003851,2012-10-25 09:00:00,0.345,12.89
MAC003851,2012-10-25 09:30:00,0.357,12.51
MAC003851,2012-10-25 10:00:00,0.331,12.51
MAC003851,2012-10-25 10:30:00,0.139,12.51
MAC003851,2012-10-25 11:00:00,0.14,12.51
MAC003851,2012-10-25 11:30:00,0.16,12.48
MAC003851,2012-10-25 12:00:00,0.191,12.48
MAC003851,2012-10-25 12:30:00,0.146,12.91
MAC003851,2012-10-25 13:00:00,0.157,12.91
MAC003851,2012-10-25 13:30:00,0.152,12.89
MAC003851,2012-10-25 14:00:00,0.183,12.89
MAC003851,2012-10-25 14:30:00,0.15,12.78
MAC003851,2012-10-25 15:00:00,0.143,12.78
MAC003851,2012-10-25 15:30:00,0.154,12.29
MAC003851,2012-10-25 16:00:00,0.178,12.29
MAC003851,2012-10-25 16:30:00,0.163,12.23
MAC003851,2012-10-25 17:00:00,0.142,12.23
MAC003851,2012-10-25 17:30:00,0.189,11.24
MAC003851,2012-10-25 18:00:00,0.191,11.24
MAC003851,2012-10-25 18:30:00,0.181,10.6
MAC003851,2012-10-25 19:00:00,0.173,10.6
MAC003851,2012-10-25 19:30:00,0.157,10.15
MAC003851,2012-10-25 20:00:00,0.204,10.15
MAC003851,2012-10-25 20:30:00,0.766,10.16
MAC003851,2012-10-25 21:00:00,0.703,10.16
MAC003851,2012-10-25 21:30:00,0.676,10.09
MAC003851,2012-10-25 22:00:00,0.256,10.09
MAC003851,2012-10-25 22:30:00,0.173,10.11
MAC003851,2012-10-25 23:00:00,0.113,10.11
MAC003851,2012-10-25 23:30:00,0.104,9.74
MAC003851,2012-10-26 00:00:00,0.09,9.74
MAC003851,2012-10-26 00:30:00,0.105,9.71
MAC003851,2012-10-26 01:00:00,0.139,9.71
MAC003851,2012-10-26 01:30:00,0.097,9.64
MAC003851,2012-10-26 02:00:00,0.092,9.64
MAC003851,2012-10-26 02:30:00,0.099,9.14
MAC003851,2012-10-26 03:00:00,0.125,9.14
MAC003851,2012-10-26 03:30:00,0.119,9.1
MAC003851,2012-10-26 04:00:00,0.086,9.1
MAC003851,2012-10-26 04:30:00,0.094,8.62
MAC003851,2012-10-26 05:00:00,0.203,8.62
MAC003851,2012-10-26 05:30:00,0.589,8.96
MAC003851,2012-10-26 06:00:00,1.192,8.96
MAC003851,2012-10-26 06:30:00,0.431,8.5
MAC003851,2012-10-26 07:00:00,0.445,8.5
MAC003851,2012-10-26 07:30:00,0.435,8.62
MAC003851,2012-10-26 08:00:00,0.373,8.62
MAC003851,2012-10-26 08:30:00,0.47,8.51
MAC003851,2012-10-26 09:00:00,0.38,8.51
MAC003851,2012-10-26 09:30:00,0.36,8.39
MAC003851,2012-10-26 10:00:00,0.232,8.39
MAC003851,2012-10-26 10:30:00,0.15,8.54
MAC003851,2012-10-26 11:00:00,0.198,8.54
MAC003851,2012-10-26 11:30:00,0.274,8.49
MAC003856,2012-10-24 15:00:00,0.0,16.1
MAC003856,2012-10-24 16:00:00,0.596,15.53
MAC003856,2012-10-24 16:30:00,0.388,14.81
MAC003856,2012-10-24 17:00:00,0.492,14.81
MAC003856,2012-10-24 17:30:00,0.793,14.01
MAC003856,2012-10-24 18:00:00,1.255,14.01
MAC003856,2012-10-24 18:30:00,1.033,14.0
MAC003856,2012-10-24 19:00:00,0.789,14.0
MAC003856,2012-10-24 19:30:00,0.833,13.98
MAC003856,2012-10-24 20:00:00,0.948,13.98
MAC003856,2012-10-24 20:30:00,0.932,13.99
MAC003856,2012-10-24 21:00:00,2.3369999,13.99
MAC003856,2012-10-24 21:30:00,1.8890001,13.92
MAC003856,2012-10-24 22:00:00,1.612,13.92
MAC003856,2012-10-24 22:30:00,1.245,13.6
MAC003856,2012-10-24 23:00:00,0.308,13.6
MAC003856,2012-10-24 23:30:00,0.197,13.58
MAC003856,2012-10-25 00:00:00,0.172,13.58
MAC003856,2012-10-25 00:30:00,0.172,13.61
MAC003856,2012-10-25 01:00:00,0.186,13.61
MAC003856,2012-10-25 01:30:00,0.195,13.21
MAC003856,2012-10-25 02:00:00,0.171,13.21
MAC003856,2012-10-25 02:30:00,0.193,13.13
MAC003856,2012-10-25 03:00:00,0.202,13.13
MAC003856,2012-10-25 03:30:00,0.18,13.1
MAC003856,2012-10-25 04:00:00,0.168,13.1
MAC003856,2012-10-25 04:30:00,0.193,13.06
MAC003856,2012-10-25 05:00:00,0.215,13.06
MAC003856,2012-10-25 05:30:00,0.256,12.97
MAC003856,2012-10-25 06:00:00,0.259,12.97
MAC003856,2012-10-25 06:30:00,0.402,12.94
MAC003856,2012-10-25 07:00:00,0.269,12.94
MAC003856,2012-10-25 07:30:00,0.706,13.28
MAC003856,2012-10-25 08:00:00,1.063,13.28
MAC003856,2012-10-25 08:30:00,0.809,12.89
MAC003856,2012-10-25 09:00:00,0.716,12.89
MAC003856,2012-10-25 09:30:00,1.268,12.51
MAC003856,2012-10-25 10:00:00,1.1160001,12.51
MAC003856,2012-10-25 10:30:00,0.907,12.51
MAC003856,2012-10-25 11:00:00,0.834,12.51
MAC003856,2012-10-25 11:30:00,0.508,12.48
MAC003856,2012-10-25 12:00:00,1.001,12.48
MAC003856,2012-10-25 12:30:00,0.656,12.91
MAC003856,2012-10-25 13:00:00,0.421,12.91
MAC003856,2012-10-25 13:30:00,0.402,12.89
MAC003856,2012-10-25 14:00:00,0.383,12.89
MAC003856,2012-10-25 14:30:00,0.424,12.78
MAC003856,2012-10-25 15:00:00,0.437,12.78
MAC003856,2012-10-25 15:30:00,0.509,12.29
MAC003856,2012-10-25 16:00:00,0.502,12.29
MAC003856,2012-10-25 16:30:00,0.499,12.23
MAC003856,2012-10-25 17:00:00,0.624,12.23
MAC003856,2012-10-25 17:30:00,0.883,11.24
MAC003856,2012-10-25 18:00:00,0.852,11.24
MAC003856,2012-10-25 18:30:00,1.3329999,10.6
MAC003856,2012-10-25 19:00:00,0.744,10.6
MAC003856,2012-10-25 19:30:00,0.421,10.15
MAC003856,2012-10-25 20:00:00,0.421,10.15
MAC003856,2012-10-25 20:30:00,0.433,10.16
MAC003856,2012-10-25 21:00:00,0.931,10.16
MAC003856,2012-10-25 21:30:00,1.029,10.09
MAC003856,2012-10-25 22:00:00,0.672,10.09
MAC003856,2012-10-25 22:30:00,0.474,10.11
MAC003856,2012-10-25 23:00:00,0.409,10.11
MAC003856,2012-10-25 23:30:00,0.283,9.74
MAC003856,2012-10-26 00:00:00,0.283,9.74
MAC003856,2012-10-26 00:30:00,0.263,9.71
MAC003856,2012-10-26 01:00:00,0.259,9.71
MAC003856,2012-10-26 01:30:00,0.256,9.64
MAC003856,2012-10-26 02:00:00,0.254,9.64
MAC003856,2012-10-26 02:30:00,0.25,9.14
MAC003856,2012-10-26 03:00:00,0.256,9.14
MAC003856,2012-10-26 03:30:00,0.254,9.1
MAC003856,2012-10-26 04:00:00,0.228,9.1
MAC003856,2012-10-26 04:30:00,0.248,8.62
MAC003856,2012-10-26 05:00:00,0.258,8.62
MAC003856,2012-10-26 05:30:00,0.246,8.96
MAC003856,2012-10-26 06:00:00,0.282,8.96
MAC003856,2012-10-26 06:30:00,0.559,8.5
MAC003856,2012-10-26 07:00:00,0.38,8.5
MAC003856,2012-10-26 07:30:00,0.422,8.62
MAC003856,2012-10-26 08:00:00,0.435,8.62
MAC003856,2012-10-26 08:30:00,0.746,8.51
MAC003856,2012-10-26 09:00:00,1.0190001,8.51
MAC003856,2012-10-26 09:30:00,0.856,8.39
MAC003856,2012-10-26 10:00:00,0.759,8.39
MAC003856,2012-10-26 10:30:00,0.297,8.54
MAC003856,2012-10-26 11:00:00,0.785,8.54
MAC003856,2012-10-26 11:30:00,0.739,8.49
MAC003856,2012-10-26 12:00:00,1.094,8.49
MAC003856,2012-10-26 12:30:00,0.832,8.47
MAC003856,2012-10-26 13:00:00,0.378,8.47
MAC003856,2012-10-26 13:30:00,0.481,8.78
MAC003856,2012-10-26 14:00:00,0.36,8.78
MAC003856,2012-10-26 14:30:00,0.741,7.29
MAC003856,2012-10-26 15:00:00,0.858,7.29
MAC003856,2012-10-26 15:30:00,0.604,7.03
MAC003856,2012-10-26 16:00:00,0.471,7.03
MAC003856,2012-10-26 16:30:00,0.551,7.23
MAC003856,2012-10-26 17:00:00,0.562,7.23
MAC003863,2012-10-25 09:00:00,0.0,12.89
MAC003863,2012-10-25 09:30:00,0.0,12.51
MAC003863,2012-10-25 10:30:00,0.156,12.51
MAC003863,2012-10-25 11:00:00,0.123,12.51
MAC003863,2012-10-25 11:30:00,0.15,12.48
MAC003863,2012-10-25 12:00:00,0.125,12.48
MAC003863,2012-10-25 12:30:00,0.103,12.91
MAC003863,2012-10-25 13:00:00,0.068,12.91
MAC003863,2012-10-25 13:30:00,0.088,12.89
MAC003863,2012-10-25 14:00:00,0.081,12.89
MAC003863,2012-10-25 14:30:00,0.085,12.78
MAC003863,2012-10-25 15:00:00,0.082,12.78
MAC003863,2012-10-25 15:30:00,0.193,12.29
MAC003863,2012-10-25 16:00:00,0.138,12.29
MAC003863,2012-10-25 16:30:00,0.298,12.23
MAC003863,2012-10-25 17:00:00,0.339,12.23
MAC003863,2012-10-25 17:30:00,0.368,11.24
MAC003863,2012-10-25 18:00:00,0.404,11.24
MAC003863,2012-10-25 18:30:00,0.329,10.6
MAC003863,2012-10-25 19:00:00,0.355,10.6
MAC003863,2012-10-25 19:30:00,0.226,10.15
MAC003863,2012-10-25 20:00:00,0.176,10.15
MAC003863,2012-10-25 20:30:00,0.14,10.16
MAC003863,2012-10-25 21:00:00,0.176,10.16
MAC003863,2012-10-25 21:30:00,0.14,10.09
MAC003863,2012-10-25 22:00:00,0.179,10.09
MAC003863,2012-10-25 22:30:00,0.156,10.11
MAC003863,2012-10-25 23:00:00,0.262,10.11
MAC003863,2012-10-25 23:30:00,0.143,9.74
MAC003863,2012-10-26 00:00:00,0.097,9.74
MAC003863,2012-10-26 00:30:00,0.039,9.71
MAC003863,2012-10-26 01:00:00,0.092,9.71
MAC003863,2012-10-26 01:30:00,0.039,9.64
MAC003863,2012-10-26 02:00:00,0.093,9.64
MAC003863,2012-10-26 02:30:00,0.04,9.14
MAC003863,2012-10-26 03:00:00,0.091,9.14
MAC003863,2012-10-26 03:30:00,0.04,9.1
MAC003863,2012-10-26 04:00:00,0.089,9.1
MAC003863,2012-10-26 04:30:00,0.21,8.62
MAC003863,2012-10-26 05:00:00,0.277,8.62
MAC003863,2012-10-26 05:30:00,0.205,8.96
MAC003863,2012-10-26 06:00:00,0.306,8.96
MAC003863,2012-10-26 06:30:00,0.153,8.5
MAC003863,2012-10-26 07:00:00,0.209,8.5
MAC003863,2012-10-26 07:30:00,0.11,8.62
MAC003863,2012-10-26 08:00:00,0.153,8.62
MAC003863,2012-10-26 08:30:00,0.102,8.51
MAC003863,2012-10-26 09:00:00,0.124,8.51
MAC003863,2012-10-26 09:30:00,0.069,8.39
MAC003863,2012-10-26 10:00:00,0.167,8.39
MAC003863,2012-10-26 10:30:00,0.156,8.54
MAC003863,2012-10-26 11:00:00,0.177,8.54
MAC003863,2012-10-26 11:30:00,0.115,8.49
MAC003863,2012-10-26 12:00:00,0.173,8.49
MAC003863,2012-10-26 12:30:00,0.115,8.47
MAC003863,2012-10-26 13:00:00,0.14,8.47
MAC003863,2012-10-26 13:30:00,0.098,8.78
MAC003863,2012-10-26 14:00:00,0.272,8.78
MAC003863,2012-10-26 14:30:00,0.791,7.29
MAC003863,2012-10-26 15:00:00,0.954,7.29
MAC003863,2012-10-26 15:30:00,0.38,7.03
MAC003863,2012-10-26 16:00:00,0.171,7.03
MAC003863,2012-10-26 16:30:00,0.191,7.23
MAC003863,2012-10-26 17:00:00,0.208,7.23
MAC003863,2012-10-26 17:30:00,0.171,6.63
MAC003863,2012-10-26 18:00:00,0.157,6.63
MAC003863,2012-10-26 18:30:00,0.181,6.46
MAC003863,2012-10-26 19:00:00,0.209,6.46
MAC003863,2012-10-26 19:30:00,0.166,5.61
MAC003863,2012-10-26 20:00:00,0.159,5.61
MAC003863,2012-10-26 20:30:00,0.157,5.16
MAC003863,2012-10-26 21:00:00,0.181,5.16
MAC003863,2012-10-26 21:30:00,0.237,4.19
MAC003863,2012-10-26 22:00:00,0.286,4.19
MAC003863,2012-10-26 22:30:00,0.282,4.01
MAC003863,2012-10-26 23:00:00,0.255,4.01
MAC003863,2012-10-26 23:30:00,0.216,3.46
MAC003863,2012-10-27 00:00:00,0.092,3.46
MAC003863,2012-10-27 00:30:00,0.068,3.38
MAC003863,2012-10-27 01:00:00,0.058,3.38
MAC003863,2012-10-27 01:30:00,0.071,2.92
MAC003863,2012-10-27 02:00:00,0.053,2.92
MAC003863,2012-10-27 02:30:00,0.102,2.49
MAC003863,2012-10-27 03:00:00,0.075,2.49
MAC003863,2012-10-27 03:30:00,0.073,2.93
MAC003863,2012-10-27 04:00:00,0.043,2.93
MAC003863,2012-10-27 04:30:00,0.076,2.84
MAC003863,2012-10-27 05:00:00,0.037,2.84
MAC003863,2012-10-27 05:30:00,0.08,2.53
MAC003863,2012-10-27 06:00:00,0.036,2.53
MAC003863,2012-10-27 06:30:00,0.097,2.54
MAC003863,2012-10-27 07:00:00,0.12,2.54
MAC003863,2012-10-27 07:30:00,0.281,3.56
MAC003863,2012-10-27 08:00:00,0.133,3.56
MAC003863,2012-10-27 08:30:00,0.187,5.18
MAC003863,2012-10-27 09:00:00,0.705,5.18
MAC003863,2012-10-27 09:30:00,0.44,6.36
MAC003863,2012-10-27 10:00:00,0.132,6.36
MAC003863,2012-10-27 10:30:00,0.157,7.28
MAC003863,2012-10-27 11:00:00,0.123,7.28
MAC003874,2012-10-25 12:00:00,0.238,12.48
MAC003874,2012-10-25 12:30:00,0.268,12.91
MAC003874,2012-10-25 13:00:00,0.267,12.91
MAC003874,2012-10-25 13:30:00,0.199,12.89
MAC003874,2012-10-25 14:00:00,0.162,12.89
MAC003874,2012-10-25 14:30:00,0.248,12.78
MAC003874,2012-10-25 15:00:00,0.209,12.78
MAC003874,2012-10-25 15:30:00,0.245,12.29
MAC003874,2012-10-25 16:00:00,0.237,12.29
MAC003874,2012-10-25 16:30:00,0.222,12.23
MAC003874,2012-10-25 17:00:00,0.964,12.23
MAC003874,2012-10-25 17:30:00,0.733,11.24
MAC003874,2012-10-25 18:00:00,0.382,11.24
MAC003874,2012-10-25 18:30:00,0.279,10.6
MAC003874,2012-10-25 19:00:00,0.269,10.6
MAC003874,2012-10-25 19:30:00,0.312,10.15
MAC003874,2012-10-25 20:00:00,0.298,10.15
MAC003874,2012-10-25 20:30:00,0.348,10.16
MAC003874,2012-10-25 21:00:00,0.317,10.16
MAC003874,2012-10-25 21:30:00,0.328,10.09
MAC003874,2012-10-25 22:00:00,0.334,10.09
MAC003874,2012-10-25 22:30:00,0.2,10.11
MAC003874,2012-10-25 23:00:00,0.175,10.11
MAC003874,2012-10-25 23:30:00,0.153,9.74
MAC003874,2012-10-26 00:00:00,0.151,9.74
MAC003874,2012-10-26 00:30:00,0.173,9.71
MAC003874,2012-10-26 01:00:00,0.153,9.71
MAC003874,2012-10-26 01:30:00,0.151,9.64
MAC003874,2012-10-26 02:00:00,0.162,9.64
MAC003874,2012-10-26 02:30:00,0.162,9.14
MAC003874,2012-10-26 03:00:00,0.152,9.14
MAC003874,2012-10-26 03:30:00,0.15,9.1
MAC003874,2012-10-26 04:00:00,0.173,9.1
MAC003874,2012-10-26 04:30:00,0.152,8.62
MAC003874,2012-10-26 05:00:00,0.166,8.62
MAC003874,2012-10-26 05:30:00,0.203,8.96
MAC003874,2012-10-26 06:00:00,0.356,8.96
MAC003874,2012-10-26 06:30:00,0.298,8.5
MAC003874,2012-10-26 07:00:00,0.339,8.5
MAC003874,2012-10-26 07:30:00,0.307,8.62
MAC003874,2012-10-26 08:00:00,0.288,8.62
MAC003874,2012-10-26 08:30:00,0.276,8.51
MAC003874,2012-10-26 09:00:00,0.162,8.51
MAC003874,2012-10-26 09:30:00,0.168,8.39
MAC003874,2012-10-26 10:00:00,0.147,8.39
MAC003874,2012-10-26 10:30:00,0.148,8.54
MAC003874,2012-10-26 11:00:00,0.162,8.54
MAC003874,2012-10-26 11:30:00,0.187,8.49
MAC003874,2012-10-26 12:00:00,0.35,8.49
MAC003874,2012-10-26 12:30:00,0.292,8.47
MAC003874,2012-10-26 13:00:00,0.265,8.47
MAC003874,2012-10-26 13:30:00,0.241,8.78
MAC003874,2012-10-26 14:00:00,0.26,8.78
MAC003874,2012-10-26 14:30:00,0.255,7.29
MAC003874,2012-10-26 15:00:00,0.262,7.29
MAC003874,2012-10-26 15:30:00,0.247,7.03
MAC003874,2012-10-26 16:00:00,0.98,7.03
MAC003874,2012-10-26 16:30:00,0.722,7.23
MAC003874,2012-10-26 17:00:00,0.367,7.23
MAC003874,2012-10-26 17:30:00,0.37,6.63
MAC003874,2012-10-26 18:00:00,0.309,6.63
MAC003874,2012-10-26 18:30:00,0.326,6.46
MAC003874,2012-10-26 19:00:00,0.309,6.46
MAC003874,2012-10-26 19:30:00,0.398,5.61
MAC003874,2012-10-26 20:00:00,0.323,5.61
MAC003874,2012-10-26 20:30:00,0.292,5.16
MAC003874,2012-10-26 21:00:00,0.278,5.16
MAC003874,2012-10-26 21:30:00,0.328,4.19
MAC003874,2012-10-26 22:00:00,0.359,4.19
MAC003874,2012-10-26 22:30:00,0.198,4.01
MAC003874,2012-10-26 23:00:00,0.172,4.01
MAC003874,2012-10-26 23:30:00,0.162,3.46
MAC003874,2012-10-27 00:00:00,0.17,3.46
MAC003874,2012-10-27 00:30:00,0.151,3.38
MAC003874,2012-10-27 01:00:00,0.152,3.38
MAC003874,2012-10-27 01:30:00,0.164,2.92
MAC003874,2012-10-27 02:00:00,0.161,2.92
MAC003874,2012-10-27 02:30:00,0.148,2.49
MAC003874,2012-10-27 03:00:00,0.152,2.49
MAC003874,2012-10-27 03:30:00,0.17,2.93
MAC003874,2012-10-27 04:00:00,0.155,2.93
MAC003874,2012-10-27 04:30:00,0.15,2.84
MAC003874,2012-10-27 05:00:00,0.15,2.84
MAC003874,2012-10-27 05:30:00,0.196,2.53
MAC003874,2012-10-27 06:00:00,0.354,2.53
MAC003874,2012-10-27 06:30:00,0.311,2.54
MAC003874,2012-10-27 07:00:00,0.345,2.54
MAC003874,2012-10-27 07:30:00,0.368,3.56
MAC003874,2012-10-27 08:00:00,0.232,3.56
MAC003874,2012-10-27 08:30:00,0.211,5.18
MAC003874,2012-10-27 09:00:00,0.25,5.18
MAC003874,2012-10-27 09:30:00,0.371,6.36
MAC003874,2012-10-27 10:00:00,0.484,6.36
MAC003874,2012-10-27 10:30:00,0.719,7.28
MAC003874,2012-10-27 11:00:00,0.483,7.28
MAC003874,2012-10-27 11:30:00,0.28,7.68
MAC003874,2012-10-27 12:00:00,0.232,7.68
MAC003874,2012-10-27 12:30:00,0.232,7.41
MAC003874,2012-10-27 13:00:00,0.302,7.41
MAC003874,2012-10-27 13:30:00,0.264,7.36
MAC004034,2012-07-06 12:00:00,0.903,15.44
MAC004034,2012-07-06 12:30:00,0.294,16.06
MAC004034,2012-07-06 13:00:00,0.362,16.06
MAC004034,2012-07-06 13:30:00,0.32,17.61
MAC004034,2012-07-06 14:00:00,0.347,17.61
MAC004034,2012-07-06 14:30:00,0.348,18.7
